timeindex;input;cmp_Q;output;exp_Q;cas_Pi_o;cmp_m;exp_m
2030-02-20 09:00:00;0.0;;0.0;0.0;29.85762836948685;0.0;0.0
2030-02-20 10:00:00;0.0;;0.0;0.0;29.85762836948685;0.0;0.0
2030-02-20 11:00:00;0.0;;0.0;0.0;29.85762836948685;0.0;0.0
2030-02-20 12:00:00;0.0;;0.0;0.0;29.85762836948685;0.0;0.0
2030-02-20 13:00:00;0.0;;0.0;0.0;29.85762836948685;0.0;0.0
2030-02-20 14:00:00;0.0;;0.0;0.0;29.85762836948685;0.0;0.0
2030-02-20 15:00:00;0.0;;50.0;58.74383891498255;29.855020788882445;0.0;51.454723308367626
2030-02-20 16:00:00;0.0;;50.0;58.7438524834291;29.85241319776661;0.0;51.45493072778021
2030-02-20 17:00:00;0.0;;50.0;58.74386605193036;29.849805596139298;0.0;51.45513814802894
2030-02-20 18:00:00;0.0;;50.0;58.743879620486304;29.84719798400047;0.0;51.45534556911379
2030-02-20 19:00:00;0.0;;50.0;58.74389318909695;29.844590361350082;0.0;51.45555299103478
2030-02-20 20:00:00;0.0;;50.0;58.743906757762296;29.841982728188093;0.0;51.45576041379191
2030-02-20 21:00:00;0.0;;50.0;58.74392032648233;29.83937508451446;0.0;51.45596783738518
2030-02-20 22:00:00;0.0;;50.0;58.743933895257065;29.836767430329143;0.0;51.4561752618146
2030-02-20 23:00:00;0.0;;50.0;58.7439474640865;29.834159765632094;0.0;51.456382687080165
2030-02-21 00:00:00;0.0;;50.0;58.74396103297063;29.831552090423276;0.0;51.45659011318189
2030-02-21 01:00:00;0.0;;50.0;58.74397460190946;29.828944404702643;0.0;51.456797540119766
2030-02-21 02:00:00;0.0;;50.0;58.74398817090299;29.826336708470155;0.0;51.45700496789381
2030-02-21 03:00:00;0.0;;50.0;58.74400173995121;29.823729001725766;0.0;51.457212396504005
2030-02-21 04:00:00;0.0;;50.0;58.74401530905413;29.821121284469438;0.0;51.457419825950375
2030-02-21 05:00:00;0.0;;50.0;58.74402887821175;29.818513556701127;0.0;51.45762725623291
2030-02-21 06:00:00;0.0;;50.0;58.74404244742407;29.81590581842079;0.0;51.45783468735163
2030-02-21 07:00:00;0.0;;49.99999999999999;58.74405601669108;29.813298069628388;0.0;51.458042119306505
2030-02-21 08:00:00;0.0;;50.0;58.744069586012806;29.810690310323874;0.0;51.458249552097584
2030-02-21 09:00:00;0.0;;50.0;58.74408315538922;29.808082540507208;0.0;51.45845698572483
2030-02-21 10:00:00;0.0;;0.0;0.0;29.808082540507208;0.0;0.0
2030-02-21 11:00:00;0.0;;0.0;0.0;29.808082540507208;0.0;0.0
2030-02-21 12:00:00;0.0;;0.0;0.0;29.808082540507208;0.0;0.0
2030-02-21 13:00:00;0.0;;50.0;58.74409672482034;29.805474760178345;0.0;51.45866442018826
2030-02-21 14:00:00;0.0;;50.0;58.744110294306154;29.802866969337245;0.0;51.4588718554879
2030-02-21 15:00:00;0.0;;50.0;58.74412386384667;29.800259167983867;0.0;51.459079291623716
2030-02-21 16:00:00;0.0;;50.0;58.744137433441885;29.797651356118166;0.0;51.459286728595735
2030-02-21 17:00:00;0.0;;50.0;58.7441510030918;29.7950435337401;0.0;51.45949416640396
2030-02-21 18:00:00;0.0;;50.0;58.74416457279642;29.792435700849627;0.0;51.45970160504838
2030-02-21 19:00:00;0.0;;49.99999999999999;58.74417814255573;29.789827857446706;0.0;51.459909044529006
2030-02-21 20:00:00;0.0;;49.99999999999999;58.74419171236975;29.787220003531292;0.0;51.46011648484585
2030-02-21 21:00:00;0.0;;50.0;58.744205282238475;29.784612139103345;0.0;51.46032392599891
