timeindex;input;cmp_Q;output;exp_Q;cas_Pi_o;cmp_m;exp_m
2030-03-31 13:00:00;0.0;;0.0;0.0;29.32145373138916;0.0;0.0
2030-03-31 14:00:00;0.0;;0.0;0.0;29.32145373138916;0.0;0.0
2030-03-31 15:00:00;0.0;;0.0;0.0;29.32145373138916;0.0;0.0
2030-03-31 16:00:00;0.0;;0.0;0.0;29.32145373138916;0.0;0.0
2030-03-31 17:00:00;0.0;;0.0;0.0;29.32145373138916;0.0;0.0
2030-03-31 18:00:00;0.0;;0.0;0.0;29.32145373138916;0.0;0.0
2030-03-31 19:00:00;0.0;;0.0;0.0;29.32145373138916;0.0;0.0
2030-03-31 20:00:00;50.0;;0.0;0.0;29.326363678611255;96.88673682609101;0.0
2030-03-31 21:00:00;49.99999999999999;;0.0;0.0;29.33127354688162;96.88517889166128;0.0
2030-03-31 22:00:00;49.99999999999999;;0.0;0.0;29.33618333620152;96.88362098228309;0.0
2030-03-31 23:00:00;49.99999999999999;;0.0;0.0;29.341093046572226;96.88206309795602;0.0
2030-04-01 00:00:00;49.9999999999679;;0.0;0.0;29.346002677995003;96.88050523860954;0.0
2030-04-01 01:00:00;49.99999999999999;;0.0;0.0;29.350912230471128;96.8789474044536;0.0
2030-04-01 02:00:00;49.9999999999679;;0.0;0.0;29.355821704001862;96.87738959520733;0.0
2030-04-01 03:00:00;49.99999999999999;;0.0;0.0;29.360731098588484;96.87583181115079;0.0
2030-04-01 04:00:00;0.0;;0.0;0.0;29.360731098588484;0.0;0.0
2030-04-01 05:00:00;0.0;;49.99999999999999;58.74642450104372;29.358121514938812;0.0;51.494248890002375
2030-04-01 06:00:00;0.0;;50.0;58.74643807991305;29.355511920769633;0.0;51.494456468746755
2030-04-01 07:00:00;0.0;;0.0;0.0;29.355511920769633;0.0;0.0
2030-04-01 08:00:00;50.0;;0.0;0.0;29.360421320337554;96.87593010588625;0.0
2030-04-01 09:00:00;49.999999999967905;;0.0;0.0;29.365330640962547;96.87437234515802;0.0
2030-04-01 10:00:00;50.0;;0.0;0.0;29.370239882645887;96.87281460961871;0.0
2030-04-01 11:00:00;50.0;;0.0;0.0;29.375149045388834;96.87125689905763;0.0
2030-04-01 12:00:00;50.0;;0.0;0.0;29.380058129192665;96.86969921354446;0.0
2030-04-01 13:00:00;50.0;;0.0;0.0;29.384967134058645;96.86814155307881;0.0
2030-04-01 14:00:00;0.0;;0.0;0.0;29.384967134058645;0.0;0.0
2030-04-01 15:00:00;0.0;;50.0;58.7462983897544;29.382357648106982;0.0;51.492321040012904
2030-04-01 16:00:00;0.0;;50.0;58.74631196811536;29.37974815163621;0.0;51.492528610985914
2030-04-01 17:00:00;0.0;;50.0;58.746325546531054;29.377138644646283;0.0;51.49273618279566
2030-04-01 18:00:00;0.0;;50.0;58.746339125001484;29.374529127137155;0.0;51.49294375544216
2030-04-01 19:00:00;0.0;;50.0;58.746352703526654;29.371919599108786;0.0;51.4931513289254
2030-04-01 20:00:00;0.0;;50.0;58.74636628210656;29.36931006056114;0.0;51.493358903245394
2030-04-01 21:00:00;0.0;;49.99999999999999;58.74637986074119;29.36670051149417;0.0;51.49356647840214
2030-04-01 22:00:00;0.0;;0.0;0.0;29.36670051149417;0.0;0.0
2030-04-01 23:00:00;0.0;;0.0;0.0;29.36670051149417;0.0;0.0
2030-04-02 00:00:00;0.0;;0.0;0.0;29.36670051149417;0.0;0.0
2030-04-02 01:00:00;0.0;;0.0;0.0;29.36670051149417;0.0;0.0
2030-04-02 02:00:00;0.0;;0.0;0.0;29.36670051149417;0.0;0.0
2030-04-02 03:00:00;0.0;;0.0;0.0;29.36670051149417;0.0;0.0
2030-04-02 04:00:00;0.0;;0.0;0.0;29.36670051149417;0.0;0.0
2030-04-02 05:00:00;0.0;;0.0;0.0;29.36670051149417;0.0;0.0
2030-04-02 06:00:00;0.0;;0.0;0.0;29.36670051149417;0.0;0.0
2030-04-02 07:00:00;50.0;;0.0;0.0;29.37160973115005;96.8723799474179;0.0
2030-04-02 08:00:00;49.99999999999999;;0.0;0.0;29.376518871865894;96.87082224384615;0.0
2030-04-02 09:00:00;49.99999999999999;;0.0;0.0;29.381427933642975;96.86926456532223;0.0
2030-04-02 10:00:00;50.0;;0.0;0.0;29.386336916482563;96.8677069118457;0.0
2030-04-02 11:00:00;49.999999999967905;;0.0;0.0;29.39124582038592;96.86614928334608;0.0
2030-04-02 12:00:00;50.0;;0.0;0.0;29.396154645354326;96.86459168003324;0.0
2030-04-02 13:00:00;49.9999999999358;;0.0;0.0;29.401063391389034;96.8630341015563;0.0
2030-04-02 14:00:00;49.99999999999999;;0.0;0.0;29.40597205849133;96.86147654840553;0.0
2030-04-02 15:00:00;50.0;;0.0;0.0;29.410880646662477;96.85991902015998;0.0
2030-04-02 16:00:00;0.0;;0.0;0.0;29.410880646662477;0.0;0.0
2030-04-02 17:00:00;0.0;;0.0;0.0;29.410880646662477;0.0;0.0
2030-04-02 18:00:00;0.0;;0.0;0.0;29.410880646662477;0.0;0.0
2030-04-02 19:00:00;0.0;;0.0;0.0;29.410880646662484;0.0;0.0
2030-04-02 20:00:00;0.0;;0.0;0.0;29.410880646662484;0.0;0.0
2030-04-02 21:00:00;0.0;;0.0;0.0;29.410880646662484;0.0;0.0
2030-04-02 22:00:00;0.0;;0.0;0.0;29.410880646662484;0.0;0.0
2030-04-02 23:00:00;0.0;;0.0;0.0;29.410880646662484;0.0;0.0
2030-04-03 00:00:00;0.0;;0.0;0.0;29.410880646662484;0.0;0.0
2030-04-03 01:00:00;0.0;;0.0;0.0;29.410880646662484;0.0;0.0
2030-04-03 02:00:00;0.0;;0.0;0.0;29.410880646662484;0.0;0.0
2030-04-03 03:00:00;0.0;;0.0;0.0;29.410880646662484;0.0;0.0
2030-04-03 04:00:00;0.0;;0.0;0.0;29.410880646662484;0.0;0.0
2030-04-03 05:00:00;0.0;;0.0;0.0;29.410880646662484;0.0;0.0
2030-04-03 06:00:00;0.0;;0.0;0.0;29.410880646662484;0.0;0.0
2030-04-03 07:00:00;49.99999999999999;;0.0;0.0;29.41578915590375;96.85836151695939;0.0
2030-04-03 08:00:00;49.9999999999679;;0.0;0.0;29.420697586216402;96.8568040387333;0.0
2030-04-03 09:00:00;50.0;;0.0;0.0;29.42560593760172;96.8552465856916;0.0
2030-04-03 10:00:00;49.9999999999679;;0.0;0.0;29.430514210060956;96.85368915755345;0.0
2030-04-03 11:00:00;49.99999999999999;;0.0;0.0;29.435422403595396;96.85213175459889;0.0
2030-04-03 12:00:00;49.99999999999999;;0.0;0.0;29.4403305182063;96.85057437661719;0.0
2030-04-03 13:00:00;49.9999999999037;;0.0;0.0;29.445238553894928;96.84901702346775;0.0
2030-04-03 14:00:00;50.0;;0.0;0.0;29.45014651066257;96.84745969578113;0.0
2030-04-03 15:00:00;0.0;;0.0;0.0;29.45014651066257;0.0;0.0
2030-04-03 16:00:00;0.0;;50.0;58.7459592313458;29.447537287455848;0.0;51.487136361163316
2030-04-03 17:00:00;0.0;;50.0;58.74597280833958;29.444928053731072;0.0;51.48734391123634
2030-04-03 18:00:00;0.0;;49.99999999999999;58.74598638538808;29.4423188094882;0.0;51.487551462146016
2030-04-03 19:00:00;0.0;;50.0;58.74599996249132;29.43970955472719;0.0;51.48775901389236
