time;power_target;massflow_target;power_actual;heat;massflow_actual;storage_pressure;Tstep_accepted;delta_power;delta_massflow
2030-01-07 08:00:00;-50000000.0;51.28098564839;-50000000.0;58735429.988748364;51.28098645422614;68.83143333333332;True;0.0;8.058361373741718e-07
2030-01-07 09:00:00;-50000000.0;51.287809117443715;-50000000.0;58735893.88972646;51.28781238026027;68.76659777777778;True;0.0;3.262816555604786e-06
2030-01-07 10:00:00;-50000000.0;51.293990778494006;-50000000.0;58736314.32258358;51.29398582807055;68.70602111111111;True;0.0;-4.950423459604281e-06
2030-01-07 11:00:00;-50000000.0;51.299775009885025;-50000000.0;58736707.86770251;51.299770298478144;68.64855;True;0.0;-4.711406880630875e-06
2030-01-07 12:00:00;-50000000.0;51.30527042886187;-50000000.0;58737081.89023592;51.30526617274828;68.59352444444444;True;0.0;-4.25611358423339e-06
2030-01-07 13:00:00;-50000000.0;51.310539068045934;-50000000.0;58737440.59451112;51.31053618917168;68.54049999999998;True;0.0;-2.878874255429764e-06
2030-01-07 14:00:00;-50000000.0;51.31562265745557;-50000000.0;58737786.80802018;51.315630538380965;68.48914666666667;True;0.0;7.880925394943006e-06
2030-01-07 15:00:00;-50000000.0;51.320552179086484;-50000000.0;58738122.63004279;51.320549220376144;68.43920777777777;True;0.0;-2.958710339839854e-06
2030-01-07 16:00:00;-50000000.0;51.32535173748837;-50000000.0;58738449.6939385;51.32535497344797;68.39047555555555;True;0.0;3.235959603387073e-06
2030-01-07 17:00:00;-50000000.0;51.33004086165124;-50000000.0;58738769.32329885;51.33004779759643;68.34277333333334;True;0.0;6.935945187080961e-06
2030-01-07 18:00:00;0.0;0;0.0;0;0.0;69.67107;True;0.0;0.0
2030-01-07 19:00:00;0.0;0;0.0;0;0.0;69.78148555555555;True;0.0;0.0
2030-01-07 20:00:00;0.0;0;0.0;0;0.0;69.82213222222222;True;0.0;0.0
2030-01-07 21:00:00;0.0;0;0.0;0;0.0;69.84873999999999;True;0.0;0.0
2030-01-07 22:00:00;0.0;0;0.0;0;0.0;69.86911222222223;True;0.0;0.0
2030-01-07 23:00:00;0.0;0;0.0;0;0.0;69.88683111111112;True;0.0;0.0
2030-01-08 00:00:00;0.0;0;0.0;0;0.0;69.90106555555556;True;0.0;0.0
2030-01-08 01:00:00;0.0;0;0.0;0;0.0;69.91315444444444;True;0.0;0.0
2030-01-08 02:00:00;49999999.99999999;94.88260107440111;49999999.99999999;-49463390.43185992;95.68064896358788;72.46574666666667;False;0.0;0.7980478891867762
2030-01-08 03:00:00;50000000.0;94.8122507030092;50000000.0;-49467462.74011033;94.88260535752805;72.69488999999999;False;0.0;0.07035465451885159
